E3,SUB,source,key,SUB_random,E3_random
Q9BYM8,P48200,16275334,Q9BYM8_P48200,O60711,Q6FI81
Q9BYM8,Q8N5C8,17449468,Q9BYM8_Q8N5C8,Q16763,Q9H0F6
Q9BYM8,Q9NYJ8,17449468,Q9BYM8_Q9NYJ8,Q8N9V2,P25963
Q9BYM8,O14867,17682061,Q9BYM8_O14867,Q96EP0,P04808
Q9BYM8,Q9BYM8,18303026,Q9BYM8_Q9BYM8,Q86UT6,P50876
Q9BYM8,Q14653,18711448,Q9BYM8_Q14653,Q96P20,Q9UII4
Q9BYM8,Q9Y6K9,19675569,Q9BYM8_Q9Y6K9,Q9H000,Q13488
Q9BYM8,Q14258,21292167,Q9BYM8_Q14258,Q13107,Q9Y6K9
Q9BYM8,Q13546,22199232,Q9BYM8_Q13546,Q8TAT6,P45983
Q9BYM8,O75469,23160820,Q9BYM8_O75469,O94972,P60953
Q9BYM8,P17252,25118570,Q9BYM8_P17252,P49116,Q14145
Q8IYW5,Q16777,19203578,Q8IYW5_Q16777,P18146,P05164
Q8IYW5,Q8IYW5,19203578,Q8IYW5_Q8IYW5,Q16778,Q8WVZ1
Q8IYW5,O75164,22199232,Q8IYW5_O75164,Q2YD98,P78540
Q8IYW5,P0C0S8,22199232,Q8IYW5_P0C0S8,Q8TEB7,O94992
Q8IYW5,P16104,22980979,Q8IYW5_P16104,Q99728,P02743
Q8IYW5,O75367,32424115,Q8IYW5_O75367,Q9H4L7,Q5TEC6
Q8IYW5,Q9P0M6,32424115,Q8IYW5_Q9P0M6,Q96HA7,Q8IZA3
Q8IYW5,Q6FI13,32424115,Q8IYW5_Q6FI13,Q9Y468,Q9Y294
Q8IYW5,P0C0S5,32424115,Q8IYW5_P0C0S5,Q13002,Q9H160
Q8IYW5,P08134,33865221,Q8IYW5_P08134,Q9BXW9,P46937
Q96F44,P0CJ68,12670303,Q96F44_P0CJ68,Q8IVG9,Q5W041
Q96F44,Q96QS3,18248090,Q96F44_Q96QS3,Q9BV68,Q15319
Q96F44,P26367,18628401,Q96F44_P26367,O00165,Q13683
Q96F44,P31645,22199232,Q96F44_P31645,Q14134,Q9UHC6
Q96F44,Q96RN5,22199232,Q96F44_Q96RN5,Q9BQ70,Q9NX94
Q96F44,O60346,31719797,Q96F44_O60346,Q9Y4E8,Q08881
Q96F44,O15169,31786079,Q96F44_O15169,Q9NVV4,Q9NSA3
Q96F44,Q16828,31950060,Q96F44_Q16828,O95684,P42574
Q96F44,Q9P219,32382014,Q96F44_Q9P219,P32322,Q8IYI6
Q96F44,P03372,32599554,Q96F44_P03372,Q5HYI8,Q9H9S0
Q9Y4B6,P35240,11111111,Q9Y4B6_P35240,P62877,P48431
Q9Y4B6,O75449,19287380,Q9Y4B6_O75449,P22674,Q9BWN1
Q9Y4B6,P13051,20870715,Q9Y4B6_P13051,P15918,O15297
Q9Y4B6,O14746,22199232,Q9Y4B6_O14746,P51665,Q86UU1
Q9Y4B6,Q7L590,22570418,Q9Y4B6_Q7L590,Q9BW61,O60279
Q9Y4B6,Q9Y3Z3,23677995,Q9Y4B6_Q9Y3Z3,Q92905,Q10589
Q9Y4B6,O95835,25026211,Q9Y4B6_O95835,Q6P1M3,O95863
Q9Y4B6,Q9NRM7,25026211,Q9Y4B6_Q9NRM7,P49790,Q9BQA5
Q9Y4B6,Q8IXI2,25720411,Q9Y4B6_Q8IXI2,Q96JN0,Q9NPR2
Q9Y4B6,P30153,25720411,Q9Y4B6_P30153,Q58WW2,Q9NV88
Q8TCQ1,P01903,11111111,Q8TCQ1_P01903,P01906,P12544
Q8TCQ1,P13762,11111111,Q8TCQ1_P13762,Q8NGZ6,Q13416
Q8TCQ1,P01911,11111111,Q8TCQ1_P01911,Q96CS3,P02746
Q8TCQ1,P79483,11111111,Q8TCQ1_P79483,P55786,Q96JD6
Q8TCQ1,Q30154,11111111,Q8TCQ1_Q30154,Q14699,P01906
Q8TCQ1,P49327,11111111,Q8TCQ1_P49327,Q9GZW8,P24298
Q8TCQ1,P02786,11111111,Q8TCQ1_P02786,Q9UKV5,P05107
Q8TCQ1,P33076,19880452,Q8TCQ1_P33076,P22301,Q9HBE1
Q8TCQ1,P42081,21220452,Q8TCQ1_P42081,Q15399,P19544
Q8TCQ1,P01730,22199232,Q8TCQ1_P01730,Q9H9V4,Q6UXN8
Q96EP0,P17252,17069764,Q96EP0_P17252,P52630,P19634
Q96EP0,P05771,17069764,Q96EP0_P05771,Q5VTD9,Q8NHU2
Q96EP0,P51843,19237537,Q96EP0_P51843,Q9HC29,Q9NQ69
Q96EP0,O95786,21292167,Q96EP0_O95786,Q9BYM8,Q9UK55
Q96EP0,Q14258,21292167,Q96EP0_Q14258,Q9Y263,Q9Y4X5
Q96EP0,Q13546,22199232,Q96EP0_Q13546,O00762,Q12851
Q96EP0,Q9Y6K9,24469399,Q96EP0_Q9Y6K9,Q9Y3C5,P49841
Q96EP0,Q13077,25996949,Q96EP0_Q13077,P49643,Q9UDY8
Q96EP0,P29466,32122970,Q96EP0_P29466,Q9UGI0,Q86WV6
Q9UKC9,P30281,22024926,Q9UKC9_P30281,Q5TF21,P30279
Q9UKC9,P49585,22199232,Q9UKC9_P49585,P41091,Q9UL46
Q9UKC9,P30279,22323446,Q9UKC9_P30279,O43889,Q9NYV4
Q9UKC9,P05067,22399757,Q9UKC9_P05067,Q9UKT5,Q9UBD3
Q9UKC9,Q96GD4,23370391,Q9UKC9_Q96GD4,P60033,O95639
Q9UKC9,O00459,23604317,Q9UKC9_O00459,Q6P050,P29317
Q9UKC9,Q96P20,26037928,Q9UKC9_Q96P20,P41002,Q9ULI1
Q9UKC9,Q14573,30355490,Q9UKC9_Q14573,Q8TCJ0,Q12809
Q9UKC9,Q08050,31679690,Q9UKC9_Q08050,P62877,Q53T59
Q92844,Q8IUC6,20047764,Q92844_Q8IUC6,P11234,Q14116
Q92844,Q13489,22199232,Q92844_Q13489,Q9Y6K9,Q07817
Q92844,Q13546,22199232,Q92844_Q13546,P42575,P17097
Q92844,Q13601,22199232,Q92844_Q13601,Q9Y4K3,O60287
Q92844,Q13114,22199232,Q92844_Q13114,P01375,Q9Y2L1
Q92844,Q15759,22199232,Q92844_Q15759,O95819,P63215
Q92844,Q14164,23453969,Q92844_Q14164,P02778,Q9H2U1
Q92844,O95147,26521044,Q92844_O95147,P01584,Q9UQ07
Q92844,Q9BVC4,28489822,Q92844_Q9BVC4,P54296,P63146
Q99942,P49023,12861019,Q99942_P49023,Q9BUN8,O75145
Q99942,Q9P055,19269966,Q99942_Q9P055,Q9Y613,P49137
Q99942,Q86WV6,19285439,Q99942_Q86WV6,Q96LR5,P51617
Q99942,Q7Z434,20483786,Q99942_Q7Z434,P36897,O43657
Q99942,P13569,21148293,Q99942_P13569,P51572,Q96E29
Q99942,O43511,22750442,Q99942_O43511,O60858,A8MXD5
Q99942,Q12770,32054686,Q99942_Q12770,Q8N3C0,P36956
Q99942,Q14653,33684176,Q99942_Q14653,Q8IYB4,P16410
Q96FA3,P51617,16884718,Q96FA3_P51617,Q9NWZ3,Q69YL0
Q96FA3,Q13546,19734906,Q96FA3_Q13546,Q9UHP7,Q86VP1
Q96FA3,Q15311,19734906,Q96FA3_Q15311,Q04864,Q12933
Q96FA3,Q13114,23603814,Q96FA3_Q13114,Q14314,Q9Y239
Q96FA3,P41182,25295537,Q96FA3_P41182,P04637,Q96RU7
Q96FA3,O15151,29523541,Q96FA3_O15151,Q8NFH3,Q9H3N8
Q96FA3,Q99558,29555915,Q96FA3_Q99558,Q9H871,Q13616
Q96FA3,Q9Y572,30269743,Q96FA3_Q9Y572,Q5EBM0,P05107
Q8WZ73,Q8WZ73,11111111,Q8WZ73_Q8WZ73,Q00987,Q8TBM8
Q8WZ73,Q14790,15069192,Q8WZ73_Q14790,Q6IPM2,P16144
Q8WZ73,Q92851,15069192,Q8WZ73_Q92851,O15354,Q16611
Q8WZ73,P04637,17121812,Q8WZ73_P04637,Q9NPR2,O14683
Q8WZ73,Q13546,18450452,Q8WZ73_Q13546,Q0D2K0,Q32MZ4
Q8WZ73,P31947,22199232,Q8WZ73_P31947,P49790,O95994
Q8WZ73,Q6MZQ0,22609986,Q8WZ73_Q6MZQ0,O94777,O75363
Q8WZ73,P13569,29503157,Q8WZ73_P13569,Q99732,Q13046
P0C2W1,O15350,19581926,P0C2W1_O15350,P51784,P01344
P0C2W1,Q96IZ0,24992930,P0C2W1_Q96IZ0,Q9UK97,P37023
P0C2W1,O60315,25460509,P0C2W1_O60315,Q13309,P60953
P0C2W1,O43623,25460509,P0C2W1_O43623,Q96DZ7,P33151
P0C2W1,O95863,25460509,P0C2W1_O95863,Q9UPW8,Q92769
P0C2W1,Q15672,25460509,P0C2W1_Q15672,Q6IS24,Q8NFD5
P0C2W1,P37275,25460509,P0C2W1_P37275,Q9NQ87,Q09472
P0C2W1,Q969H0,31285543,P0C2W1_Q969H0,Q13637,P31751
Q96EQ8,O95786,17460044,Q96EQ8_O95786,Q96LR5,Q9UBF9
Q96EQ8,Q9BYX4,17460044,Q96EQ8_Q9BYX4,P29590,Q9UPQ4
Q96EQ8,Q96EQ8,17990982,Q96EQ8_Q96EQ8,Q96EP1,Q9H992
Q96EQ8,P23458,22199232,Q96EQ8_P23458,Q0VAM2,P41212
Q96EQ8,Q7Z434,22199232,Q96EQ8_Q7Z434,Q9Y4K3,Q07021
Q96EQ8,P04637,22199232,Q96EQ8_P04637,Q9UK80,P56693
Q96EQ8,Q9HB29,29176319,Q96EQ8_Q9HB29,Q9BZY9,Q9NZH6
Q96EQ8,Q96P20,31999304,Q96EQ8_Q96P20,Q9Y6I4,Q9NZQ7
Q14145,Q16236,14585973,Q14145_Q16236,Q9BXB5,O15078
Q14145,Q96HS1,17046835,Q14145_Q96HS1,Q8NFJ9,P01375
Q14145,O14920,19818716,Q14145_O14920,Q9Y6K9,Q9Y4K3
Q14145,P25205,22199232,Q14145_P25205,P10415,Q8N635
Q14145,Q86YC2,26649820,Q14145_Q86YC2,Q7L5D6,Q9UI17
Q14145,Q13501,28380357,Q14145_Q13501,Q9Y3Q8,Q96P20
Q14145,Q9GZT9,31763849,Q14145_Q9GZT9,Q9NX00,Q96SF7
Q14145,P48436,33173725,Q14145_P48436,P04040,P11511
Q6ZNA4,O15105,14657019,Q6ZNA4_O15105,P19438,P01730
Q6ZNA4,P12757,17510063,Q6ZNA4_P12757,Q8WVN8,O15169
Q6ZNA4,P12755,17510063,Q6ZNA4_P12755,Q9H992,Q13263
Q6ZNA4,Q15796,18950738,Q6ZNA4_Q15796,Q6UWE0,P37173
Q6ZNA4,P84022,18950738,Q6ZNA4_P84022,P62877,Q969P5
Q6ZNA4,P61956,23530056,Q6ZNA4_P61956,P78317,P33778
Q6ZNA4,P29590,23530056,Q6ZNA4_P29590,Q9HCE7,P37198
Q6ZNA4,Q16236,29597191,Q6ZNA4_Q16236,Q6ZYL4,P22626
Q53G59,P21917,20100572,Q53G59_P21917,Q7Z614,Q15822
Q53G59,P14635,22199232,Q53G59_P14635,O95198,Q9NQS7
Q53G59,Q92997,22199232,Q53G59_Q92997,P54253,Q9UM47
Q53G59,Q9UBV8,22199232,Q53G59_Q9UBV8,Q9H190,P04406
Q53G59,Q9NQW1,22358839,Q53G59_Q9NQW1,Q53G59,Q86VN1
Q53G59,O94979,22358839,Q53G59_O94979,Q8TEM1,Q92805
Q53G59,Q92945,27899653,Q53G59_Q92945,P55735,P62851
Q53G59,Q9C0E8,32433973,Q53G59_Q9C0E8,Q76N89,Q9Y2H5
Q9UHC7,P04637,11111111,Q9UHC7_P04637,Q9UBL3,Q6VAB6
Q9UHC7,Q7Z7B0,11111111,Q9UHC7_Q7Z7B0,Q9HCM3,A6NP61
Q9UHC7,O14746,15805468,Q9UHC7_O14746,Q8N302,Q9UER7
Q9UHC7,P38936,19536131,Q9UHC7_P38936,Q03181,O60934
Q9UHC7,P54098,22199232,Q9UHC7_P54098,Q9H832,Q5T2R2
Q9UHC7,P11940,31640799,Q9UHC7_P11940,Q96G30,Q9Y4K3
Q9UHC7,P46783,31640799,Q9UHC7_P46783,P31749,P60866
Q9UHC7,O95259,33647316,Q9UHC7_O95259,Q9UK97,P35523
Q5XUX0,P24385,11111111,Q5XUX0_P24385,Q8N3Y1,P38398
Q5XUX0,P30279,21537837,Q5XUX0_P30279,Q9BT49,P62877
Q5XUX0,Q9NPB6,24658274,Q5XUX0_Q9NPB6,Q9H511,Q16625
Q5XUX0,Q9H211,24828503,Q5XUX0_Q9H211,Q15843,Q9Y242
Q5XUX0,P52564,24936062,Q5XUX0_P52564,Q86XK2,Q9Y4K3
Q5XUX0,Q00987,26124108,Q5XUX0_Q00987,Q13616,Q01094
Q5XUX0,O95863,29117943,Q5XUX0_O95863,O43242,O43541
Q969V5,O00429,19407830,Q969V5_O00429,Q8NHH9,P09496
Q969V5,Q969V5,22199232,Q969V5_Q969V5,O75436,Q9BXK5
Q969V5,P31749,22410793,Q969V5_P31749,Q92624,P27986
Q969V5,O75385,26018823,Q969V5_O75385,Q96QK1,Q969Q5
Q969V5,O15350,26435500,Q969V5_O15350,Q969T4,Q9H0E9
Q969V5,P11021,29260979,Q969V5_P11021,P63165,P42261
Q969V5,P04637,31235254,Q969V5_P04637,Q96HS1,O00548
Q9Y252,P10275,14559117,Q9Y252_P10275,O94888,P63244
Q9Y252,P53667,16204183,Q9Y252_P53667,Q9UGP8,Q9UDT6
Q9Y252,P48059,22199232,Q9Y252_P48059,Q9HCE7,Q16539
Q9Y252,Q04726,29374067,Q9Y252_Q04726,O43791,Q03828
Q9Y252,Q15466,30323630,Q9Y252_Q15466,Q9NQ40,P07357
Q9Y252,P55317,30496760,Q9Y252_P55317,Q9UPQ7,P48742
Q9Y252,Q05195,34094667,Q9Y252_Q05195,Q9UBS8,P98095
Q7Z6J0,Q7Z6J0,15659549,Q7Z6J0_Q7Z6J0,Q8IVH8,Q16584
Q7Z6J0,O14964,16084064,Q7Z6J0_O14964,Q13177,Q9Y4I1
Q7Z6J0,Q15011,17420289,Q7Z6J0_Q15011,Q9H0H5,P57768
Q7Z6J0,Q9UBP5,17420289,Q7Z6J0_Q9UBP5,Q9H2E6,Q96HD1
Q7Z6J0,Q8WUM4,19393081,Q7Z6J0_Q8WUM4,Q16584,Q9Y6W3
Q7Z6J0,P48048,19710010,Q7Z6J0_P48048,Q13444,Q9NP85
Q7Z6J0,P63252,22199232,Q7Z6J0_P63252,Q9Y3C5,P48751
Q9BV68,P36888,22199232,Q9BV68_P36888,P53618,P42568
Q9BV68,P61073,22199232,Q9BV68_P61073,Q9BVV8,P63000
Q9BV68,P08581,22199232,Q9BV68_P08581,Q9UMX0,Q02763
Q9BV68,P38936,23026136,Q9BV68_P38936,Q9BZY9,Q9UJX3
Q9BV68,P00533,23418353,Q9BV68_P00533,P35606,P10398
Q9BV68,P04637,33149608,Q9BV68_P04637,O75808,P04628
Q9BV68,P60484,33664240,Q9BV68_P60484,Q8IW19,Q8N3E9
O15524,P15498,10747851,O15524_P15498,P08069,A6NNF4
O15524,Q04206,11111111,O15524_Q04206,P06241,P35869
O15524,O60674,11278610,O15524_O60674,P09619,P38398
O15524,P07948,17905674,O15524_P07948,P27986,Q12923
O15524,P35568,22199232,O15524_P35568,P06213,Q9NXU5
O15524,Q9Y4H2,22199232,O15524_Q9Y4H2,P29597,P04406
O15524,P23458,32532301,O15524_P23458,P09603,Q13114
O43164,P31323,21423175,O43164_P31323,P62068,P30613
O43164,P10644,21423175,O43164_P10644,Q96B02,Q8N129
O43164,P13861,21423175,O43164_P13861,Q96CS3,Q7L311
O43164,P31321,21423175,O43164_P31321,Q96EV8,Q9Y490
O43164,O43164,22199232,O43164_O43164,Q86XD8,Q15223
O43164,Q9Y4C4,30013073,O43164_Q9Y4C4,Q6TGC4,P27987
O43164,Q8IVT5,34372882,O43164_Q8IVT5,Q9P0L2,B2RBV5
Q7L5Y6,P05412,14739464,Q7L5Y6_P05412,P34932,P27635
Q7L5Y6,Q13085,16794074,Q7L5Y6_Q13085,Q13619,Q9H1H9
Q7L5Y6,O00763,16794074,Q7L5Y6_O00763,Q9H3R5,Q8IZV5
Q7L5Y6,Q53ET0,17805301,Q7L5Y6_Q53ET0,P21781,Q09472
Q7L5Y6,P04637,17968316,Q7L5Y6_P04637,Q8TEB1,O14983
Q7L5Y6,Q12778,18815134,Q7L5Y6_Q12778,Q9Y2B9,P61968
Q7L5Y6,Q13330,19805145,Q7L5Y6_Q13330,Q12857,Q96A08
Q9Y2M5,P53355,20389280,Q9Y2M5_P53355,Q14194,P24530
Q9Y2M5,P29590,21840486,Q9Y2M5_P29590,Q8NFY9,P01106
Q9Y2M5,O15085,22199232,Q9Y2M5_O15085,O43791,P80192
Q9Y2M5,P57737,22199232,Q9Y2M5_P57737,Q9P2J3,Q9UGI0
Q9Y2M5,Q14457,26687681,Q9Y2M5_Q14457,Q93034,Q9H8W4
Q9Y2M5,Q8NEB9,26687681,Q9Y2M5_Q8NEB9,P63000,Q7Z418
Q9Y2M5,O75385,26687681,Q9Y2M5_O75385,Q6PID8,Q96FJ2
Q8IYU2,P24385,17694067,Q8IYU2_P24385,Q92985,O14641
Q8IYU2,P10276,19350571,Q8IYU2_P10276,Q96JH7,P78395
Q8IYU2,P10826,19350571,Q8IYU2_P10826,Q14669,Q96QH2
Q8IYU2,Q8NBJ4,21988917,Q8IYU2_Q8NBJ4,Q96JE7,O15393
Q8IYU2,P63000,22036506,Q8IYU2_P63000,Q13190,Q15942
Q8IYU2,Q96CV9,25026213,Q8IYU2_Q96CV9,O75604,Q9BUZ4
Q8IYU2,Q9Y657,33421097,Q8IYU2_Q9Y657,Q9UHD9,Q86U90
Q9UK22,P02765,12140560,Q9UK22_P02765,O94919,P02751
Q9UK22,P05556,16275327,Q9UK22_P05556,Q15843,P24903
Q9UK22,Q9UNE7,16682404,Q9UK22_Q9UNE7,Q12879,P13569
Q9UK22,P56817,20854419,Q9UK22_P56817,P42261,Q96S59
Q9UK22,Q05586,22199232,Q9UK22_Q05586,Q02297,Q9Y241
Q9UK22,P78324,24658274,Q9UK22_P78324,Q9UKV5,P25063
Q9UK22,P29033,24658274,Q9UK22_P29033,Q8NEZ5,Q0VGE8
Q96AX9,Q9NR61,11111111,Q96AX9_Q9NR61,Q5VVX9,P01127
Q96AX9,Q9NYJ7,11111111,Q96AX9_Q9NYJ7,O15111,Q92585
Q96AX9,O00548,11111111,Q96AX9_O00548,Q3KNS1,P15918
Q96AX9,P47989,15824097,Q96AX9_P47989,P31431,Q96K19
Q96AX9,Q9Y6K9,21896478,Q96AX9_Q9Y6K9,O94906,P19474
Q96AX9,Q9UHD2,21903422,Q96AX9_Q9UHD2,Q8N100,Q15025
Q96AX9,Q9NQC7,25565632,Q96AX9_Q9NQC7,Q6ZUJ8,Q13114
P10523,P49427,10851089,P10523_P49427,P08172,Q9H6H4
P10523,P46527,23136067,P10523_P46527,P32121,P24522
P10523,Q13794,23136067,P10523_Q13794,P08100,Q96PM5
P10523,P25963,23136067,P10523_P25963,P49682,Q07820
P10523,P05412,23136067,P10523_P05412,P01730,O00622
P10523,Q16665,23136067,P10523_Q16665,Q9UBB9,Q9UI32
P10523,Q8TB45,23136067,P10523_Q8TB45,O14733,P27361
Q8TEB7,P52566,17114425,Q8TEB7_P52566,P60033,Q16548
Q8TEB7,Q01151,19542455,Q8TEB7_Q01151,O15335,P27797
Q8TEB7,P29965,22199232,Q8TEB7_P29965,P62316,A0PK05
Q8TEB7,P31146,22199232,Q8TEB7_P31146,Q7L591,P25774
Q8TEB7,O15511,22199232,Q8TEB7_O15511,Q13190,Q9NZB2
Q8TEB7,P16070,30832692,Q8TEB7_P16070,O00237,Q15768
Q8TEB7,P04637,31715145,Q8TEB7_P04637,Q14679,Q4G1C9
O60858,P04234,17314412,O60858_P04234,Q9HCK4,P42336
O60858,P31751,21333377,O60858_P31751,Q16630,Q9NP71
O60858,P31749,21333377,O60858_P31749,Q13501,P24941
O60858,Q00987,21333377,O60858_Q00987,P62979,Q13541
O60858,P55072,22199232,O60858_P55072,O43763,Q9Y4K3
O60858,P22736,30224829,O60858_P22736,P29590,Q7LC44
O60858,O60858,31744379,O60858_O60858,Q9UKV5,P01189
Q9NRD1,O14757,19716789,Q9NRD1_O14757,P55072,O15287
Q9NRD1,P02786,24658274,Q9NRD1_P02786,Q14697,Q14118
Q9NRD1,O75882,24658274,Q9NRD1_O75882,O00754,Q6UY14
Q9NRD1,Q96HE7,27855403,Q9NRD1_Q96HE7,Q09019,Q9UBS4
Q9NRD1,Q9BRS2,29384474,Q9NRD1_Q9BRS2,O43247,Q8TE96
Q9NRD1,Q14653,31308089,Q9NRD1_Q14653,Q13309,Q96P20
Q9NRD1,O00584,33767133,Q9NRD1_O00584,Q9Y3I1,Q15349
P29372,P04554,22199232,P29372_P04554,Q8N1G4,P10909
P29372,P62714,22199232,P29372_P62714,Q7Z2E3,Q13522
P29372,P67775,22199232,P29372_P67775,Q15717,Q6ZSY5
P29372,P78318,22613722,P29372_P78318,Q8N3C7,O14948
P29372,Q15257,25207814,P29372_Q15257,O94761,O14829
P29372,Q9NRP7,25278022,P29372_Q9NRP7,Q9NUW8,P23760
P29372,Q9P0W2,28760657,P29372_Q9P0W2,P49916,Q14314
O43663,P04908,22199232,O43663_P04908,P0CG39,O60814
O43663,Q96KK5,22199232,O43663_Q96KK5,Q9NX58,Q9P1Z2
O43663,P0C0S5,22199232,O43663_P0C0S5,P49450,Q9UQL6
O43663,P16104,22199232,O43663_P16104,B2RXH8,Q13535
O43663,Q96QV6,22199232,O43663_Q96QV6,Q9Y496,P55209
O43663,Q6FI13,22199232,O43663_Q6FI13,Q96C45,Q8N884
O43663,Q99496,22199232,O43663_Q99496,Q9UNS1,P35232
Q8NG27,Q9Y5V3,11111111,Q8NG27_Q9Y5V3,P14866,Q09472
Q8NG27,Q15910,21513699,Q8NG27_Q15910,Q9H1I8,Q8IXK0
Q8NG27,Q15022,21513699,Q8NG27_Q15022,Q14807,Q9NZI7
Q8NG27,P32519,22199232,Q8NG27_P32519,P00390,P14543
Q8NG27,P84022,22199232,Q8NG27_P84022,Q8IYI8,Q9H0B6
Q8NG27,Q13148,32686212,Q8NG27_Q13148,Q86XD8,O00217
Q8NG27,Q6PJQ5,33839405,Q8NG27_Q6PJQ5,Q8IWC1,Q16799
Q96SW2,Q13422,24292625,Q96SW2_Q13422,P10071,Q8NGA8
Q96SW2,Q9UKT9,29496670,Q96SW2_Q9UKT9,P61201,P51451
Q96SW2,Q96SW2,30836149,Q96SW2_Q96SW2,Q8TEB1,P07900
Q96SW2,P10636,30907729,Q96SW2_P10636,P53985,Q07666
Q96SW2,Q9H3D4,31591562,Q96SW2_Q9H3D4,P41182,Q7Z4G4
Q96SW2,Q9UJQ4,32071327,Q96SW2_Q9UJQ4,P01106,O60248
Q9UKA1,Q14203,11111111,Q9UKA1_Q14203,O43929,Q9Y266
Q9UKA1,P48200,19762596,Q9UKA1_P48200,P10242,P12955
Q9UKA1,O95863,24157836,Q9UKA1_O95863,P53350,P37231
Q9UKA1,P00519,24658274,Q9UKA1_P00519,O14556,Q92900
Q9UKA1,Q9BQ15,25249620,Q9UKA1_Q9BQ15,Q9UKT7,Q6ZWT7
Q9UKA1,P37840,31167929,Q9UKA1_P37840,P13196,P48730
Q9H2C0,Q99426,11111111,Q9H2C0_Q99426,P31947,P51809
Q9H2C0,P46821,16227972,Q9H2C0_P46821,P08238,P35080
Q9H2C0,Q66K74,18680552,Q9H2C0_Q66K74,Q9NZ32,Q96BY2
Q9H2C0,P14136,27798231,Q9H2C0_P14136,Q14145,P27361
Q9H2C0,Q676U5,30770803,Q9H2C0_Q676U5,O60826,P07858
Q9H2C0,Q15465,31503551,Q9H2C0_Q15465,Q9H3F6,P01303
P14373,O00750,22128329,P14373_O00750,Q9H2F5,P12931
P14373,Q9UHD2,29688809,P14373_Q9UHD2,Q9Y385,O75688
P14373,P60484,31719796,P14373_P60484,Q00987,Q8WUK0
P14373,Q9Y6X2,31747314,P14373_Q9Y6X2,Q14839,P51812
P14373,P38936,33251042,P14373_P38936,Q96SI1,Q16667
P14373,Q15561,33993634,P14373_Q15561,Q9HAY2,Q9H4B6
Q5XPI4,P46527,11111111,Q5XPI4_P46527,P12724,Q15418
Q5XPI4,P45973,23077635,Q5XPI4_P45973,P06400,Q13111
Q5XPI4,P83916,23077635,Q5XPI4_P83916,P14866,Q9H9G7
Q5XPI4,P19838,25860612,Q5XPI4_P19838,Q9BQ70,Q13464
Q5XPI4,Q16589,33205477,Q5XPI4_Q16589,P02768,Q13257
Q5XPI4,O14641,33205477,Q5XPI4_O14641,Q08211,A4D2P6
Q969K3,Q14790,15069192,Q969K3_Q14790,Q8TEC5,P04179
Q969K3,Q92851,15069192,Q969K3_Q92851,Q13432,Q96LC9
Q969K3,P04637,17121812,Q969K3_P04637,Q96DX4,P43363
Q969K3,Q9UBK2,22064484,Q969K3_Q9UBK2,P31268,P09669
Q969K3,Q13546,22199232,Q969K3_Q13546,Q3ZCQ3,P60484
Q969K3,Q9Y239,25012219,Q969K3_Q9Y239,Q9BY78,Q6EIG7
Q5T447,Q9UNK0,11111111,Q5T447_Q9UNK0,P08238,Q9Y5R8
Q5T447,Q9H2D6,18194665,Q5T447_Q9H2D6,Q6ZNB6,O15231
Q5T447,Q9UDY8,23358872,Q5T447_Q9UDY8,P0CI25,P24385
Q5T447,Q14790,24287696,Q5T447_Q14790,O75677,Q12988
Q5T447,P04049,28636940,Q5T447_P04049,Q86UV6,P23760
Q5T447,P55211,28716524,Q5T447_P55211,Q9Y4L5,Q06495
P49427,Q9Y297,10531035,P49427_Q9Y297,Q6P1J9,Q9C026
P49427,P46527,19123975,P49427_P46527,Q8WUM4,P41182
P49427,P25963,22199232,P49427_P25963,Q07869,Q9NPH5
P49427,P10244,22199232,P49427_P10244,Q10570,P28749
P49427,Q03060,22199232,P49427_Q03060,Q16589,Q92522
P49427,P35222,22199232,P49427_P35222,P11021,P15923
Q9Y4L5,Q9Y4L5,17462600,Q9Y4L5_Q9Y4L5,P54725,Q9NQ31
Q9Y4L5,P08581,22199232,Q9Y4L5_P08581,P49427,Q96NY8
Q9Y4L5,P36888,22199232,Q9Y4L5_P36888,Q8WWF5,Q07817
Q9Y4L5,P61073,22199232,Q9Y4L5_P61073,Q9Y6X2,P23458
Q9Y4L5,P00533,23418353,Q9Y4L5_P00533,Q15544,P05113
Q9Y4L5,Q7Z434,33139700,Q9Y4L5_Q7Z434,Q93088,Q9H2U1
O15344,P67775,11685209,O15344_P67775,P51965,Q96QC0
O15344,P62714,11685209,O15344_P62714,Q969T4,Q9Y4K3
O15344,P78318,22613722,O15344_P78318,Q9UJV3,P63000
O15344,Q9NRP7,25207814,O15344_Q9NRP7,Q96QH2,P52306
O15344,P54829,25278022,O15344_P54829,Q9NVH6,P08247
O15344,Q14653,33513265,O15344_Q14653,Q6T4R5,Q13490
Q8N3Y1,P24385,17205132,Q8N3Y1_P24385,O14737,Q86TM3
Q8N3Y1,P35568,24658274,Q8N3Y1_P35568,Q9UKT8,P08572
Q8N3Y1,P18065,24658274,Q8N3Y1_P18065,P61758,P23467
Q8N3Y1,Q9BQQ3,24658274,Q8N3Y1_Q9BQQ3,Q09472,Q9NSD4
Q8N3Y1,Q8IZP1,24658274,Q8N3Y1_Q8IZP1,Q13616,Q5TAG4
Q8N3Y1,Q92918,24658274,Q8N3Y1_Q92918,Q13309,P62993
Q9NWF9,Q9NWF9,11111111,Q9NWF9_Q9NWF9,O60602,O95786
Q9NWF9,Q13114,15107846,Q9NWF9_Q13114,O15455,Q9Y4K3
